iter,nmi,acc,ari,L,Lc,Lr,timestamp
140,0.58142,0.62758,0.46067,0.025497572,0.17239171,0.008258398,2025-03-21 22:58:28
280,0.57825,0.62327,0.45697,0.026414348,0.18197803,0.008216548,2025-03-21 22:59:38
420,0.57599,0.61963,0.45426,0.027052328,0.18860582,0.008191731,2025-03-21 23:00:45
