iter,nmi,acc,ari,L,Lr,Lc,timestamp
140,0.7247,0.76325,0.64841,0.027084243,0.17792308,0.009291923,2025-03-21 00:13:38
280,0.73196,0.76593,0.65778,0.028808985,0.19501023,0.009307955,2025-03-21 00:14:44
